user_id,primary_subject,primary_grades,primary_grades_str,secondary_subjects,secondary_subjects_str,school_type,price_sensitivity,engagement_style,experience_level,days_since_registration,avg_monthly_purchases,preferred_material_types
user_000615,Englisch,"['7. Klasse', '8. Klasse', '9. Klasse']","7. Klasse, 8. Klasse, 9. Klasse",[],,Sek I Gymnasium,medium,browser,experienced,306,6,"['Mal- und Bastelvorlagen', 'Videos']"
user_000616,Kunst,"['11. Klasse', '12. Klasse']","11. Klasse, 12. Klasse","['Mathematik', 'Deutsch']","Mathematik, Deutsch",Förderunterricht,low,browser,experienced,405,2,"['Experimente', 'Bildkarten', 'Quiz']"
user_000617,Englisch,"['6. Klasse', '7. Klasse', '8. Klasse']","6. Klasse, 7. Klasse, 8. Klasse","['Mathematik', 'Fachunterricht']","Mathematik, Fachunterricht",Sek II,medium,focused,novice,237,2,"['Präsentationen/Tafelbilder', 'Fördermaterial/Inklusion', 'Stationenlernen', 'Bildkarten']"
user_000618,Kunst,"['6. Klasse', '7. Klasse']","6. Klasse, 7. Klasse",[],,Förderunterricht,low,focused,novice,59,7,"['Fördermaterial/Inklusion', 'Stationenlernen', 'Präsentationen/Tafelbilder', 'Test']"
user_000619,Fachunterricht,"['6. Klasse', '7. Klasse', '8. Klasse']","6. Klasse, 7. Klasse, 8. Klasse","['Deutsch', 'Englisch']","Deutsch, Englisch",Grundschule,low,power_user,novice,157,7,"['Präsentationen/Tafelbilder', 'Test']"
user_000620,Englisch,"['11. Klasse', '12. Klasse', '13. Klasse']","11. Klasse, 12. Klasse, 13. Klasse","['Fachunterricht', 'Deutsch']","Fachunterricht, Deutsch",Kita / Vorschule,high,focused,experienced,720,7,"['Experimente', 'Interaktives Material', 'Unterrichtsreihen']"
user_000621,Kunst,"['8. Klasse', '9. Klasse']","8. Klasse, 9. Klasse",['Fachunterricht'],Fachunterricht,Grundschule,high,focused,novice,577,2,"['Arbeitsblätter', 'Videos', 'Mal- und Bastelvorlagen', 'Quiz']"
user_000622,Kunst,"['5. Klasse', '6. Klasse']","5. Klasse, 6. Klasse",['Fachunterricht'],Fachunterricht,Sek I Gymnasium,medium,browser,novice,171,3,"['Präsentationen/Tafelbilder', 'Quiz']"
user_000623,Kunst,['2. Klasse'],2. Klasse,[],,Sek I Mittlere Schulform,high,focused,experienced,128,3,"['Klassenarbeiten', 'Mal- und Bastelvorlagen', 'Spiele']"
user_000624,Englisch,['2. Klasse'],2. Klasse,"['Fachunterricht', 'Deutsch']","Fachunterricht, Deutsch",Kita / Vorschule,medium,power_user,novice,141,3,"['Arbeitsblätter', 'Stundenentwürfe']"
user_000625,Englisch,"['12. Klasse', '13. Klasse']","12. Klasse, 13. Klasse",['Kunst'],Kunst,Sek II,medium,focused,novice,574,2,"['Videos', 'Unterrichtsreihen']"
user_000626,Mathematik,"['6. Klasse', '7. Klasse']","6. Klasse, 7. Klasse",[],,Berufsschule,medium,browser,expert,347,6,"['Spiele', 'Quiz', 'Stationenlernen', 'Klassenarbeiten']"
user_000627,Mathematik,"['7. Klasse', '8. Klasse', '9. Klasse']","7. Klasse, 8. Klasse, 9. Klasse",['Kunst'],Kunst,Förderunterricht,medium,focused,expert,57,4,"['Stundenentwürfe', 'Merkblätter', 'Präsentationen/Tafelbilder']"
user_000628,Kunst,"['4. Klasse', '5. Klasse', '6. Klasse']","4. Klasse, 5. Klasse, 6. Klasse",[],,Sek I Gymnasium,low,focused,experienced,669,4,"['Quiz', 'Bildkarten', 'Experimente']"
user_000629,Deutsch,['7. Klasse'],7. Klasse,"['Mathematik', 'Kunst']","Mathematik, Kunst",Berufsschule,medium,focused,experienced,593,4,"['Interaktives Material', 'Bildkarten', 'Spiele']"
user_000630,Deutsch,"['1. Klasse', '2. Klasse']","1. Klasse, 2. Klasse","['Englisch', 'Kunst']","Englisch, Kunst",Sek I Gymnasium,high,browser,experienced,221,2,"['Test', 'Stationenlernen', 'Videos']"
user_000631,Fachunterricht,"['6. Klasse', '7. Klasse', '8. Klasse']","6. Klasse, 7. Klasse, 8. Klasse",[],,Sek II,medium,browser,experienced,130,5,"['Präsentationen/Tafelbilder', 'Bildkarten', 'Spiele']"
user_000632,Englisch,['13. Klasse'],13. Klasse,[],,Sek II,medium,browser,expert,635,3,"['Arbeitsblätter', 'Mal- und Bastelvorlagen']"
user_000633,Kunst,"['4. Klasse', '5. Klasse', '6. Klasse']","4. Klasse, 5. Klasse, 6. Klasse","['Deutsch', 'Mathematik']","Deutsch, Mathematik",Kita / Vorschule,medium,browser,experienced,580,3,"['Fördermaterial/Inklusion', 'Präsentationen/Tafelbilder', 'Interaktives Material']"
user_000634,Englisch,"['8. Klasse', '9. Klasse']","8. Klasse, 9. Klasse","['Deutsch', 'Fachunterricht']","Deutsch, Fachunterricht",Berufsschule,medium,focused,experienced,192,1,"['Merkblätter', 'Klassenarbeiten', 'Quiz', 'Bildkarten']"
user_000635,Englisch,['9. Klasse'],9. Klasse,[],,Förderunterricht,high,focused,experienced,129,4,"['Stundenentwürfe', 'Bildkarten', 'Merkblätter', 'Spiele']"
user_000636,Kunst,"['4. Klasse', '5. Klasse']","4. Klasse, 5. Klasse",[],,Kita / Vorschule,medium,power_user,experienced,427,4,"['Bildkarten', 'Videos', 'Präsentationen/Tafelbilder']"
user_000637,Fachunterricht,"['9. Klasse', '10. Klasse']","9. Klasse, 10. Klasse","['Mathematik', 'Deutsch']","Mathematik, Deutsch",Sek I Gymnasium,high,browser,experienced,162,6,"['Stundenentwürfe', 'Fördermaterial/Inklusion', 'Stationenlernen']"
user_000638,Deutsch,"['6. Klasse', '7. Klasse', '8. Klasse']","6. Klasse, 7. Klasse, 8. Klasse",['Mathematik'],Mathematik,Grundschule,medium,focused,novice,303,4,"['Präsentationen/Tafelbilder', 'Quiz']"
user_000639,Deutsch,"['4. Klasse', '5. Klasse']","4. Klasse, 5. Klasse",[],,Kita / Vorschule,medium,power_user,experienced,332,8,"['Stundenentwürfe', 'Klassenarbeiten', 'Stationenlernen', 'Quiz']"
user_000640,Fachunterricht,"['7. Klasse', '8. Klasse', '9. Klasse']","7. Klasse, 8. Klasse, 9. Klasse","['Deutsch', 'Kunst']","Deutsch, Kunst",Sek I Mittlere Schulform,high,power_user,experienced,248,1,"['Stundenentwürfe', 'Fördermaterial/Inklusion']"
user_000641,Deutsch,['6. Klasse'],6. Klasse,[],,Sek I Mittlere Schulform,high,browser,experienced,205,4,"['Stundenentwürfe', 'Spiele', 'Unterrichtsreihen']"
user_000642,Kunst,"['10. Klasse', '11. Klasse', '12. Klasse']","10. Klasse, 11. Klasse, 12. Klasse","['Fachunterricht', 'Mathematik']","Fachunterricht, Mathematik",Kita / Vorschule,medium,power_user,novice,183,4,"['Unterrichtsreihen', 'Videos', 'Präsentationen/Tafelbilder', 'Test']"
user_000643,Fachunterricht,['7. Klasse'],7. Klasse,[],,Grundschule,medium,browser,novice,540,4,"['Test', 'Interaktives Material']"
user_000644,Mathematik,['3. Klasse'],3. Klasse,[],,Sek I Gymnasium,high,focused,experienced,324,6,"['Präsentationen/Tafelbilder', 'Klassenarbeiten', 'Interaktives Material']"
user_000645,Kunst,"['12. Klasse', '13. Klasse']","12. Klasse, 13. Klasse","['Englisch', 'Fachunterricht']","Englisch, Fachunterricht",Sek II,medium,browser,experienced,632,6,"['Mal- und Bastelvorlagen', 'Unterrichtsreihen', 'Arbeitsblätter', 'Fördermaterial/Inklusion']"
user_000646,Fachunterricht,['3. Klasse'],3. Klasse,[],,Kita / Vorschule,low,browser,experienced,65,3,"['Klassenarbeiten', 'Unterrichtsreihen', 'Stationenlernen', 'Spiele']"
user_000647,Englisch,"['11. Klasse', '12. Klasse']","11. Klasse, 12. Klasse","['Mathematik', 'Deutsch']","Mathematik, Deutsch",Sek I Gymnasium,low,browser,novice,528,6,"['Interaktives Material', 'Fördermaterial/Inklusion']"
user_000648,Mathematik,"['3. Klasse', '4. Klasse']","3. Klasse, 4. Klasse",['Fachunterricht'],Fachunterricht,Förderunterricht,medium,focused,experienced,308,3,"['Stundenentwürfe', 'Arbeitsblätter', 'Unterrichtsreihen']"
user_000649,Mathematik,['7. Klasse'],7. Klasse,['Englisch'],Englisch,Sek I Mittlere Schulform,medium,focused,expert,668,5,"['Test', 'Bildkarten', 'Merkblätter']"
user_000650,Kunst,"['3. Klasse', '4. Klasse', '5. Klasse']","3. Klasse, 4. Klasse, 5. Klasse","['Englisch', 'Fachunterricht']","Englisch, Fachunterricht",Förderunterricht,medium,focused,experienced,564,2,"['Videos', 'Klassenarbeiten']"
user_000651,Englisch,"['5. Klasse', '6. Klasse']","5. Klasse, 6. Klasse",['Deutsch'],Deutsch,Sek I Mittlere Schulform,medium,browser,experienced,124,4,"['Stundenentwürfe', 'Test']"
user_000652,Kunst,['4. Klasse'],4. Klasse,[],,Berufsschule,high,focused,experienced,30,5,"['Stundenentwürfe', 'Interaktives Material', 'Präsentationen/Tafelbilder']"
user_000653,Mathematik,['5. Klasse'],5. Klasse,['Kunst'],Kunst,Grundschule,medium,focused,experienced,53,3,"['Experimente', 'Fördermaterial/Inklusion', 'Klassenarbeiten']"
user_000654,Mathematik,"['1. Klasse', '2. Klasse']","1. Klasse, 2. Klasse",['Fachunterricht'],Fachunterricht,Grundschule,low,focused,experienced,146,5,"['Arbeitsblätter', 'Fördermaterial/Inklusion', 'Experimente', 'Bildkarten']"
user_000655,Mathematik,"['2. Klasse', '3. Klasse', '4. Klasse']","2. Klasse, 3. Klasse, 4. Klasse",[],,Berufsschule,low,focused,expert,454,3,"['Klassenarbeiten', 'Merkblätter']"
user_000656,Mathematik,"['1. Klasse', '2. Klasse']","1. Klasse, 2. Klasse",['Fachunterricht'],Fachunterricht,Kita / Vorschule,high,focused,novice,156,2,"['Test', 'Videos', 'Quiz']"
user_000657,Fachunterricht,"['12. Klasse', '13. Klasse']","12. Klasse, 13. Klasse",[],,Berufsschule,medium,browser,experienced,416,5,"['Klassenarbeiten', 'Spiele', 'Arbeitsblätter']"
user_000658,Englisch,"['1. Klasse', '2. Klasse', '3. Klasse']","1. Klasse, 2. Klasse, 3. Klasse","['Mathematik', 'Kunst']","Mathematik, Kunst",Grundschule,low,power_user,experienced,509,4,"['Videos', 'Merkblätter']"
user_000659,Kunst,['9. Klasse'],9. Klasse,"['Fachunterricht', 'Englisch']","Fachunterricht, Englisch",Kita / Vorschule,medium,browser,expert,168,6,"['Merkblätter', 'Unterrichtsreihen', 'Experimente']"
user_000660,Deutsch,['8. Klasse'],8. Klasse,['Fachunterricht'],Fachunterricht,Sek I Mittlere Schulform,high,power_user,novice,337,4,"['Merkblätter', 'Quiz']"
user_000661,Fachunterricht,"['4. Klasse', '5. Klasse', '6. Klasse']","4. Klasse, 5. Klasse, 6. Klasse","['Mathematik', 'Deutsch']","Mathematik, Deutsch",Förderunterricht,high,browser,experienced,55,9,"['Arbeitsblätter', 'Mal- und Bastelvorlagen', 'Experimente']"
user_000662,Kunst,"['7. Klasse', '8. Klasse', '9. Klasse']","7. Klasse, 8. Klasse, 9. Klasse","['Mathematik', 'Fachunterricht']","Mathematik, Fachunterricht",Grundschule,medium,browser,novice,399,4,"['Mal- und Bastelvorlagen', 'Bildkarten', 'Präsentationen/Tafelbilder']"
user_000663,Kunst,"['3. Klasse', '4. Klasse']","3. Klasse, 4. Klasse",['Englisch'],Englisch,Sek I Gymnasium,medium,focused,novice,565,5,"['Arbeitsblätter', 'Spiele', 'Klassenarbeiten']"
user_000664,Fachunterricht,"['2. Klasse', '3. Klasse', '4. Klasse']","2. Klasse, 3. Klasse, 4. Klasse","['Englisch', 'Deutsch']","Englisch, Deutsch",Sek I Mittlere Schulform,medium,focused,experienced,722,5,"['Quiz', 'Bildkarten', 'Unterrichtsreihen']"
user_000665,Kunst,"['12. Klasse', '13. Klasse']","12. Klasse, 13. Klasse","['Fachunterricht', 'Englisch']","Fachunterricht, Englisch",Sek II,high,focused,experienced,721,4,"['Arbeitsblätter', 'Test']"
user_000666,Fachunterricht,"['4. Klasse', '5. Klasse', '6. Klasse']","4. Klasse, 5. Klasse, 6. Klasse",['Kunst'],Kunst,Sek I Mittlere Schulform,high,browser,experienced,146,5,"['Stundenentwürfe', 'Mal- und Bastelvorlagen', 'Unterrichtsreihen']"
user_000667,Fachunterricht,['11. Klasse'],11. Klasse,"['Deutsch', 'Kunst']","Deutsch, Kunst",Grundschule,high,browser,experienced,399,1,"['Mal- und Bastelvorlagen', 'Merkblätter']"
user_000668,Fachunterricht,"['11. Klasse', '12. Klasse']","11. Klasse, 12. Klasse",[],,Sek II,medium,power_user,novice,578,4,"['Test', 'Fördermaterial/Inklusion']"
user_000669,Deutsch,"['11. Klasse', '12. Klasse']","11. Klasse, 12. Klasse","['Mathematik', 'Englisch']","Mathematik, Englisch",Kita / Vorschule,low,focused,experienced,152,4,"['Klassenarbeiten', 'Unterrichtsreihen', 'Stundenentwürfe', 'Merkblätter']"
user_000670,Kunst,"['10. Klasse', '11. Klasse', '12. Klasse']","10. Klasse, 11. Klasse, 12. Klasse",[],,Sek II,medium,power_user,novice,46,3,"['Stundenentwürfe', 'Videos', 'Fördermaterial/Inklusion']"
user_000671,Englisch,['9. Klasse'],9. Klasse,[],,Förderunterricht,low,focused,experienced,89,5,"['Stundenentwürfe', 'Test']"
user_000672,Mathematik,"['7. Klasse', '8. Klasse']","7. Klasse, 8. Klasse",[],,Sek I Gymnasium,medium,browser,experienced,319,4,"['Stationenlernen', 'Merkblätter', 'Mal- und Bastelvorlagen', 'Bildkarten']"
user_000673,Englisch,"['6. Klasse', '7. Klasse', '8. Klasse']","6. Klasse, 7. Klasse, 8. Klasse",[],,Berufsschule,high,browser,experienced,268,3,"['Interaktives Material', 'Klassenarbeiten', 'Stationenlernen']"
user_000674,Kunst,"['3. Klasse', '4. Klasse', '5. Klasse']","3. Klasse, 4. Klasse, 5. Klasse","['Fachunterricht', 'Englisch']","Fachunterricht, Englisch",Kita / Vorschule,medium,browser,experienced,91,3,"['Mal- und Bastelvorlagen', 'Stundenentwürfe']"
user_000675,Englisch,"['10. Klasse', '11. Klasse']","10. Klasse, 11. Klasse","['Kunst', 'Fachunterricht']","Kunst, Fachunterricht",Sek II,medium,focused,novice,634,4,"['Unterrichtsreihen', 'Präsentationen/Tafelbilder', 'Videos']"
user_000676,Englisch,"['8. Klasse', '9. Klasse']","8. Klasse, 9. Klasse",['Mathematik'],Mathematik,Grundschule,low,focused,experienced,294,5,"['Arbeitsblätter', 'Test', 'Klassenarbeiten', 'Spiele']"
user_000677,Englisch,"['1. Klasse', '2. Klasse']","1. Klasse, 2. Klasse",['Deutsch'],Deutsch,Sek II,medium,power_user,experienced,322,1,"['Klassenarbeiten', 'Videos']"
user_000678,Fachunterricht,"['5. Klasse', '6. Klasse']","5. Klasse, 6. Klasse",['Mathematik'],Mathematik,Kita / Vorschule,low,focused,novice,655,5,"['Unterrichtsreihen', 'Klassenarbeiten']"
user_000679,Mathematik,['5. Klasse'],5. Klasse,['Kunst'],Kunst,Sek I Mittlere Schulform,low,focused,experienced,41,5,"['Bildkarten', 'Fördermaterial/Inklusion', 'Mal- und Bastelvorlagen']"
user_000680,Kunst,"['12. Klasse', '13. Klasse']","12. Klasse, 13. Klasse",[],,Sek I Gymnasium,medium,focused,expert,451,6,"['Präsentationen/Tafelbilder', 'Test']"
user_000681,Englisch,['13. Klasse'],13. Klasse,['Kunst'],Kunst,Grundschule,high,browser,experienced,102,1,"['Stationenlernen', 'Präsentationen/Tafelbilder']"
user_000682,Fachunterricht,['12. Klasse'],12. Klasse,"['Kunst', 'Deutsch']","Kunst, Deutsch",Grundschule,medium,focused,expert,437,3,"['Mal- und Bastelvorlagen', 'Stundenentwürfe', 'Stationenlernen']"
user_000683,Englisch,"['10. Klasse', '11. Klasse']","10. Klasse, 11. Klasse",['Kunst'],Kunst,Kita / Vorschule,medium,browser,experienced,619,2,"['Stundenentwürfe', 'Klassenarbeiten']"
user_000684,Kunst,['7. Klasse'],7. Klasse,[],,Sek I Mittlere Schulform,low,focused,novice,527,2,"['Interaktives Material', 'Test', 'Quiz', 'Stationenlernen']"
user_000685,Englisch,"['1. Klasse', '2. Klasse']","1. Klasse, 2. Klasse",['Fachunterricht'],Fachunterricht,Grundschule,medium,focused,expert,64,4,"['Experimente', 'Interaktives Material', 'Test']"
user_000686,Deutsch,['13. Klasse'],13. Klasse,"['Englisch', 'Mathematik']","Englisch, Mathematik",Sek I Gymnasium,medium,power_user,expert,290,4,"['Stundenentwürfe', 'Interaktives Material', 'Spiele', 'Präsentationen/Tafelbilder']"
user_000687,Mathematik,"['3. Klasse', '4. Klasse']","3. Klasse, 4. Klasse","['Fachunterricht', 'Deutsch']","Fachunterricht, Deutsch",Kita / Vorschule,medium,browser,experienced,249,4,"['Arbeitsblätter', 'Klassenarbeiten', 'Stundenentwürfe', 'Videos']"
user_000688,Englisch,['1. Klasse'],1. Klasse,[],,Grundschule,low,focused,expert,239,3,"['Mal- und Bastelvorlagen', 'Merkblätter']"
user_000689,Kunst,"['1. Klasse', '2. Klasse']","1. Klasse, 2. Klasse",['Deutsch'],Deutsch,Berufsschule,medium,power_user,experienced,460,5,"['Stundenentwürfe', 'Interaktives Material', 'Videos']"
user_000690,Fachunterricht,"['10. Klasse', '11. Klasse']","10. Klasse, 11. Klasse",['Deutsch'],Deutsch,Förderunterricht,medium,browser,experienced,566,5,"['Unterrichtsreihen', 'Stationenlernen', 'Experimente']"
user_000691,Mathematik,"['2. Klasse', '3. Klasse']","2. Klasse, 3. Klasse","['Fachunterricht', 'Englisch']","Fachunterricht, Englisch",Sek I Gymnasium,medium,focused,experienced,110,4,"['Spiele', 'Mal- und Bastelvorlagen', 'Präsentationen/Tafelbilder']"
user_000692,Mathematik,"['12. Klasse', '13. Klasse']","12. Klasse, 13. Klasse",[],,Sek II,medium,focused,experienced,365,4,"['Experimente', 'Quiz']"
user_000693,Englisch,"['8. Klasse', '9. Klasse']","8. Klasse, 9. Klasse",['Mathematik'],Mathematik,Sek II,medium,focused,novice,587,5,"['Videos', 'Merkblätter', 'Experimente', 'Präsentationen/Tafelbilder']"
user_000694,Deutsch,"['1. Klasse', '2. Klasse', '3. Klasse']","1. Klasse, 2. Klasse, 3. Klasse","['Mathematik', 'Kunst']","Mathematik, Kunst",Sek I Mittlere Schulform,medium,focused,experienced,469,3,"['Stationenlernen', 'Klassenarbeiten']"
user_000695,Deutsch,"['7. Klasse', '8. Klasse', '9. Klasse']","7. Klasse, 8. Klasse, 9. Klasse",['Fachunterricht'],Fachunterricht,Berufsschule,medium,focused,expert,379,1,"['Videos', 'Experimente', 'Test']"
user_000696,Kunst,['2. Klasse'],2. Klasse,['Englisch'],Englisch,Grundschule,medium,focused,expert,268,3,"['Präsentationen/Tafelbilder', 'Quiz', 'Unterrichtsreihen']"
user_000697,Englisch,"['10. Klasse', '11. Klasse', '12. Klasse']","10. Klasse, 11. Klasse, 12. Klasse",['Deutsch'],Deutsch,Sek I Gymnasium,medium,focused,novice,87,6,"['Test', 'Präsentationen/Tafelbilder', 'Fördermaterial/Inklusion', 'Stundenentwürfe']"
user_000698,Mathematik,"['9. Klasse', '10. Klasse']","9. Klasse, 10. Klasse","['Fachunterricht', 'Englisch']","Fachunterricht, Englisch",Grundschule,high,browser,expert,73,1,"['Mal- und Bastelvorlagen', 'Klassenarbeiten', 'Unterrichtsreihen']"
user_000699,Kunst,"['10. Klasse', '11. Klasse']","10. Klasse, 11. Klasse",['Englisch'],Englisch,Berufsschule,high,focused,expert,92,2,"['Präsentationen/Tafelbilder', 'Mal- und Bastelvorlagen', 'Stundenentwürfe', 'Merkblätter']"
user_000700,Kunst,"['7. Klasse', '8. Klasse']","7. Klasse, 8. Klasse",['Deutsch'],Deutsch,Grundschule,medium,browser,experienced,110,8,"['Mal- und Bastelvorlagen', 'Quiz', 'Stationenlernen', 'Fördermaterial/Inklusion']"
user_000701,Kunst,['13. Klasse'],13. Klasse,[],,Sek I Gymnasium,medium,power_user,experienced,103,4,"['Arbeitsblätter', 'Fördermaterial/Inklusion', 'Test']"
user_000702,Fachunterricht,"['4. Klasse', '5. Klasse']","4. Klasse, 5. Klasse",[],,Kita / Vorschule,low,browser,novice,593,6,"['Merkblätter', 'Mal- und Bastelvorlagen', 'Videos', 'Experimente']"
user_000703,Kunst,"['6. Klasse', '7. Klasse']","6. Klasse, 7. Klasse","['Fachunterricht', 'Mathematik']","Fachunterricht, Mathematik",Sek II,medium,browser,novice,481,1,"['Interaktives Material', 'Quiz', 'Spiele']"
user_000704,Kunst,"['8. Klasse', '9. Klasse']","8. Klasse, 9. Klasse",['Englisch'],Englisch,Kita / Vorschule,high,browser,expert,259,4,"['Mal- und Bastelvorlagen', 'Klassenarbeiten', 'Interaktives Material']"
user_000705,Mathematik,['11. Klasse'],11. Klasse,['Fachunterricht'],Fachunterricht,Sek I Mittlere Schulform,high,focused,novice,269,7,"['Stundenentwürfe', 'Test', 'Unterrichtsreihen', 'Klassenarbeiten']"
user_000706,Deutsch,"['10. Klasse', '11. Klasse', '12. Klasse']","10. Klasse, 11. Klasse, 12. Klasse",[],,Grundschule,medium,power_user,novice,582,3,"['Quiz', 'Bildkarten', 'Klassenarbeiten', 'Fördermaterial/Inklusion']"
user_000707,Fachunterricht,['1. Klasse'],1. Klasse,"['Englisch', 'Deutsch']","Englisch, Deutsch",Kita / Vorschule,low,focused,experienced,562,5,"['Präsentationen/Tafelbilder', 'Videos', 'Stundenentwürfe']"
user_000708,Fachunterricht,"['1. Klasse', '2. Klasse']","1. Klasse, 2. Klasse","['Englisch', 'Mathematik']","Englisch, Mathematik",Sek I Mittlere Schulform,medium,focused,novice,628,3,"['Fördermaterial/Inklusion', 'Experimente', 'Videos']"
user_000709,Kunst,"['8. Klasse', '9. Klasse']","8. Klasse, 9. Klasse",['Fachunterricht'],Fachunterricht,Grundschule,medium,focused,experienced,425,5,"['Merkblätter', 'Arbeitsblätter', 'Interaktives Material']"
user_000710,Mathematik,"['1. Klasse', '2. Klasse']","1. Klasse, 2. Klasse",[],,Sek I Mittlere Schulform,medium,browser,expert,330,6,"['Arbeitsblätter', 'Test', 'Spiele', 'Experimente']"
user_000711,Mathematik,"['11. Klasse', '12. Klasse', '13. Klasse']","11. Klasse, 12. Klasse, 13. Klasse",[],,Kita / Vorschule,medium,power_user,experienced,254,2,"['Experimente', 'Klassenarbeiten', 'Unterrichtsreihen']"
user_000712,Mathematik,"['3. Klasse', '4. Klasse', '5. Klasse']","3. Klasse, 4. Klasse, 5. Klasse",['Englisch'],Englisch,Kita / Vorschule,medium,browser,novice,142,6,"['Merkblätter', 'Mal- und Bastelvorlagen', 'Stundenentwürfe']"
user_000713,Kunst,"['8. Klasse', '9. Klasse']","8. Klasse, 9. Klasse","['Englisch', 'Fachunterricht']","Englisch, Fachunterricht",Berufsschule,low,focused,novice,523,4,"['Test', 'Stationenlernen', 'Videos']"
user_000714,Mathematik,"['10. Klasse', '11. Klasse']","10. Klasse, 11. Klasse",[],,Sek I Gymnasium,medium,browser,novice,710,5,"['Unterrichtsreihen', 'Präsentationen/Tafelbilder', 'Videos']"
